id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
257 1 2 2 61.8948 2 2 154.482 85.3252 0 0 0 0 0 0 0.739503 335.658 
258 4 2 1 3.76588 2 1 223.503 185.11 0 0 0 0 0.80795 1.074 2.95994 782.25 
259 4 1 1 256.699 2 1 164.539 159.856 0 0 0 0 -0.274369 -0.685222 0.826818 422.465 
260 4 1 1 172.001 1 2 195.625 129.706 0 -0.936997 503.544 0 0 0.411166 0.729034 201.924 
261 4 1 2 144.161 2 1 115.152 125.937 1.56123 0 0 0 3.59801 0.947182 0.222805 434.059 
262 4 2 1 269.861 1 2 125.435 164.622 0 0 968.061 0 -0.307616 0 0.231596 574.406 
263 4 1 1 181.056 2 2 107.351 117.608 -1.74043 0 -809.23 0 0 0 0.580839 339.533 
264 4 1 1 232.894 2 2 94.2566 124.586 0 0.312515 0 786.163 0 -0.338099 0.149883 318.475 
265 4 3 1 171.009 2 2 269.842 291.627 0 0 0 0 0 0 1.30461 628.216 
266 1 1 2 229.642 2 2 192.566 67.6438 0 -1.26197 1057.88 0 3.00519 -3.05947 0.485868 332.913 
267 4 2 1 156.772 2 2 139.714 97.9298 0 0 0 0 0 3.93988 0.433721 537.171 
268 4 2 2 157.332 2 1 128.682 51.8868 0 0 0 0 -0.738272 1.4458 0.461749 440.241 
269 4 4 1 145.311 2 2 346.341 205.731 0.64806 0 0 0 -0.56613 -0.678422 0.786919 50.2312 
270 4 1 2 207.684 1 2 169.769 197.466 0 0 0 0 0 0.838699 0.0293491 438.195 
271 4 2 2 162.813 2 1 247.206 58.6406 0 0 -1358.07 0 0 -2.60007 0.1827 418.096 
272 4 1 1 161.758 2 2 179.963 160.267 0 -0.38226 0 0 0.606883 0 2.248 193.378 
273 4 2 2 147.425 2 1 138.239 118.893 0 -0.897348 0 -1495.35 0 -0.456804 0.267909 121.413 
274 4 1 1 184.709 2 1 117.645 144.189 0 0 0 0 -1.02079 1.39917 0.80723 476.07 
275 4 3 1 141.906 2 2 68.1277 334.673 0 1.91772 -2774.12 0 0 0 2.03878 783.175 
276 1 1 2 27.9402 2 1 175.402 129.142 0 -1.84391 953.799 0 -3.2352 0.679841 0.987361 796.965 
277 4 3 1 198.563 2 2 384.088 135.382 0 0 -2213.43 0 0 0 1.07262 553.165 
278 1 1 1 130.64 2 2 196.024 113.433 -1.16374 0 0 0 -0.525033 0 0.423586 124.82 
279 4 1 2 188.745 1 2 107.353 52.7033 -1.53143 0 0 0 -0.732215 -4.42792 0.369464 41.7051 
280 4 1 2 25.0434 2 2 181.113 133.651 0 0 0 0 0 1.82281 0.511377 701.685 
281 3 1 2 130.841 2 1 109.399 143.756 -1.72769 0 -1111.86 0 0 0 0.158898 690.348 
282 1 2 1 225.9 2 2 242.373 139.792 0 0 0 0 0 -0.960394 0.769565 559.858 
283 2 1 1 247.983 2 1 102.093 97.7723 0 1.70308 0 0 -2.66256 0 0.521221 726.949 
284 4 1 2 157.962 1 2 158.627 178.296 0 0 0 0 0 0 0.198863 555.734 
285 2 1 1 154.804 2 2 119.57 71.0254 0 0 0 0 0 0.301784 0.996295 601.732 
286 1 1 2 324.598 2 2 140.011 144.39 0 0 0 0 0 0.763234 0.723172 552.139 
287 1 1 1 260.889 2 2 147.921 132.456 0 0 0 0 0.726334 0 1.03846 630.069 
288 2 1 1 217.86 2 2 51.2145 90.625 0 0 0 -911.411 0 -0.552818 0.682136 240.121 
289 2 1 2 165.438 2 1 61.0958 81.2635 0 0 0 0 3.17874 -1.37803 0.361819 428.502 
290 4 2 1 153.478 2 2 79.7122 262.576 0 0 617.323 0 0 0 2.01042 534.045 
291 4 2 1 154.121 2 2 237.509 188.653 -1.79715 0 -1518.24 0 3.25662 0.381618 0.982119 300.329 
292 4 3 2 266.665 2 2 283.641 216.31 0 0.297289 0 0 -0.996242 0.60023 0.652868 693.842 
293 4 2 1 135.805 2 2 102.918 148.778 0 0 0 0 0 -0.903181 0.863096 486.302 
294 4 2 1 230.319 2 1 141.248 156.296 0 0 0 0 0 0 0.596267 589.147 
295 4 1 1 196.853 2 1 188.279 56.0309 0 0 0 0 0.311136 -0.627126 0.198919 301.098 
296 3 1 1 230.804 1 2 185.352 151.954 0 0 0 0 -0.625947 0 0.296815 199.764 
297 2 2 2 136.825 2 2 125.653 63.6922 -1.58995 1.49126 0 0 0 0.422326 0.860257 476.217 
298 4 2 1 343.059 2 2 242.997 55.0434 0 0 -883.447 0 0 0 0.422032 476.479 
299 4 2 1 97.9733 2 2 125.47 280.766 0 0 0 0 0.344934 0 2.27747 441.866 
300 4 2 1 271.598 2 2 133.566 272.783 0 0 0 0 2.52291 0 0.531363 465.146 
301 4 1 2 94.6136 2 2 148.512 230.408 0 0 0 -833.049 -0.498588 0 0.595865 0.233643 
302 3 1 1 285.524 2 1 137.043 179.994 0 0 0 -417.445 -0.815123 0 0.911995 58.0512 
303 4 2 1 166.791 1 2 56.2917 233.051 -0.276768 0 0 0 -1.36264 0.417329 2.73332 716.779 
304 4 1 1 245.401 2 1 107.262 176.294 1.25132 0 0 0 -0.881355 0.905959 0.653475 473.668 
305 1 1 1 63.1946 2 2 355.36 347.689 0 0 0 1267.29 0 0 0.920028 799.638 
306 4 2 1 209.995 2 2 136.656 196.26 0 0 0 -1832 -0.966072 0 2.90773 747.187 
307 4 3 1 180.286 2 2 319.865 124.336 0 0 2108.29 0 0 -1.23627 1.04448 787.645 
308 4 2 2 245.486 2 2 163.651 186.272 0 0 0 0 2.83231 0.357173 0.344773 589.65 
309 1 1 1 19.2814 2 2 67.0241 132.312 0 0 786.417 0 -0.935695 0.751999 0.684697 768.652 
310 4 1 1 160.119 2 1 153.966 77.3598 0 1.23447 0 0 0 -1.05857 0.943425 152.931 
311 2 1 2 154.129 2 2 175.907 62.7545 1.59494 0 408.177 0 -0.502818 0 0.00542152 779.373 
312 1 1 2 164.031 2 2 152.743 110.087 -1.56482 0 -544.873 0 0 -0.858845 0.131751 496.752 
313 4 2 1 153.707 1 2 60.2071 198.918 0 0 873.449 0 -0.322657 0.744276 2.35298 736.268 
314 1 1 1 9.37455 2 1 123.878 197.261 0 0 796.865 0 0.498117 0 0.249183 782.649 
315 4 2 1 219.648 2 1 128.216 92.6599 -0.402144 0 0 0 0 0.968838 0.314579 597.258 
316 4 2 2 169.82 2 1 73.8594 125.161 0.626181 1.99583 0 0 -0.993256 0 0.451805 403.48 
317 4 1 1 208.494 2 1 268.13 147.989 0 0 0 0 0 0.321099 1.3105 297.586 
318 4 3 1 111.028 2 1 277.088 383.519 0 0 0 -4062.29 -0.950425 0 1.1316 799.627 
319 4 1 1 181.827 2 1 87.9668 79.546 0 0 0 0 0 0 0.639343 77.619 
320 3 1 1 76.9476 1 2 159.509 147.865 0 -1.85724 -673.007 0 3.03358 0.596396 0.0826611 528.441 
321 4 1 1 225.286 1 2 88.1755 66.9867 0 0 0 0 0 0 0.884012 516.812 
322 3 1 1 158.641 2 2 220.869 129.564 0 0 -1313.72 0 0 -0.345315 1.0837 673.817 
323 4 2 1 169.241 2 1 54.7699 56.0679 0 0 0 0 -1.63247 0.668648 0.707303 298.917 
324 4 2 1 184.601 2 2 194.614 91.2643 0 0 0 0 -0.979288 0 0.695712 553.1 
325 4 2 2 265.604 2 1 176.548 197.709 0 0 0 0 0 0.437906 0.273294 2.19017 
326 4 1 1 197.332 1 2 157.815 297.963 0 -1.86929 0 -522.453 0 -0.255427 2.0062 171.384 
327 1 1 2 64.1467 2 2 267.451 177.939 -1.18898 0 -815.334 -823.652 0 -0.749962 0.278995 29.6576 
328 4 2 1 179.465 2 1 213.99 115.799 1.21281 0 0 -751.753 3.27841 0 2.2013 756.161 
329 4 1 2 71.7322 2 1 66.7675 112.583 0 0 830.757 0 0 -1.66284 0.221439 688.813 
330 4 2 1 284.586 2 2 263.801 56.8089 0 -0.713306 0 682.716 0 0 0.438184 412.982 
331 3 1 1 135.754 1 2 58.958 128.468 0 0 0 0 -3.63408 0 0.470063 70.7542 
332 4 2 1 163.155 2 1 136.649 124.946 0 0 0 0 0 0.440408 0.839655 777.43 
333 4 1 1 243.796 2 1 117.936 66.0339 0 0 -1509.26 0 0 3.2143 2.11775 572.154 
334 4 1 2 155.935 2 2 296.994 66.1523 0.339098 0 550.437 0 0 0.989796 0.0181499 650.482 
335 4 1 1 109.859 2 1 154.869 146.778 1.7187 1.34062 644.324 0 -1.98712 -2.98708 0.585931 124.112 
336 1 1 1 177.498 2 2 191.065 159.971 0 0.992302 0 630.838 0 2.12837 0.996279 90.5902 
337 4 2 2 181.783 2 2 152.188 173.848 0 0 0 0 0 0.667121 0.0183732 588.863 
338 4 2 1 56.3065 1 2 99.0059 219.443 0 -0.475998 0 -439.509 3.08152 0 2.40546 714.714 
339 4 1 1 168.243 2 2 133.697 196.757 -0.849137 0 0 0 0 -1.20075 0.617455 342.836 
340 4 1 2 17.6054 2 1 135.369 73.9928 0 0 0 0 0 0 0.176187 339.468 
341 4 1 2 215.374 2 1 62.1268 124.872 0 0 0 0 0 0 0.463556 564.139 
342 4 2 1 153.933 2 1 136.423 78.8839 0 0 0 0 0 -1.39993 1.87184 457.247 
343 4 1 1 205.148 2 1 59.5628 102.116 0 0 0 0 0 0 0.488087 344.874 
344 4 3 2 335.564 2 2 265.833 157.437 0 0 0 0 0 0 0.710651 688.88 
345 4 3 2 213.478 2 2 195.976 204.155 0 1.41537 0 0 0.309965 0.425873 0.983061 442.238 
346 4 2 1 204.577 2 2 167.158 75.5078 0 0 0 0 0.979592 1.76055 0.882631 348.632 
347 4 1 1 128.747 2 1 196.084 98.0607 0 0 0 756.359 0 0 0.651051 289.711 
348 4 1 1 204.856 2 1 53.9816 122.046 0 0 0 -417.115 0.384824 0.459594 2.07899 385.022 
349 4 2 2 249.933 2 2 192.085 199.844 0 0 0 0 0 -0.674188 0.412415 598.523 
350 4 1 1 221.833 2 1 139.641 107.511 0 0 446.883 0 0 0 1.89492 796.882 
351 1 1 1 142.288 2 2 171.032 135.329 0 0 0 -419.544 0 -0.91442 2.98008 785.405 
352 4 2 1 257.918 2 2 139.315 243.022 0 0 0 1731.83 0.289964 0 0.256074 21.7179 
353 4 1 1 85.6461 1 2 73.2601 70.1772 0 0 0 0 0 3.42332 0.39601 694.715 
354 4 2 2 295.106 2 2 108.441 282.326 0 0 592.045 0 -0.712011 0.616844 2.95146 423.195 
355 4 2 2 246.49 2 2 183.407 345.992 0 0 0 -1975.28 -0.591717 0 0.343462 338.764 
356 4 1 2 171.965 2 1 193.955 136.522 0 0 0 0 0.605674 0 0.131891 387.597 
357 3 1 1 182.958 2 2 103.327 60.9908 0 0 850.571 0 0 0 0.407898 142.207 
358 4 1 1 119.867 2 2 175.366 87.9169 0 0 886.961 0 0 0 0.0934381 698.568 
359 4 2 1 222.782 2 2 297.116 60.7853 0 0 0 0 0 0.711851 0.753461 413.631 
360 4 1 2 99.9593 1 2 99.751 149.35 1.11038 0 0 767.611 -0.687287 0.577854 0.475858 229.743 
361 4 2 2 186.259 2 1 146.058 62.1021 0 0 0 0 0 0 0.288019 694.5 
362 4 1 1 90.7701 1 2 180.565 176.301 0 0 -616.877 0 0 0 0.772438 751.059 
363 4 2 1 208.593 1 2 78.2084 177.303 0 0 452.713 0 0.41363 0 0.0922623 366.721 
364 4 1 2 115.053 2 2 219.296 80.471 0 0 0 0 0 -2.85835 2.77645 74.0235 
365 4 2 1 151.553 2 2 193.141 135.8 1.87856 0 -753.797 0 0 0 0.917386 440.34 
366 4 1 1 203.412 1 2 150.755 119.082 0 0 0 0 0.595987 -0.792993 2.78217 791.273 
367 4 2 1 213.17 2 1 193.026 157.426 -0.698329 0 0 0 0 1.99437 2.82008 734.113 
368 4 2 1 64.5586 2 2 134.674 278.749 0 0 0 0 -0.651548 0 2.13728 40.0517 
369 4 2 2 94.2151 2 1 282.825 57.8804 -0.81954 0 0 0 -1.03045 4.84409 2.89532 590.788 
370 4 2 1 106.622 2 2 118.67 142.144 0 0 0 0 0 0 0.385821 596.781 
371 4 1 1 132.818 2 1 63.4345 173.572 0 0 0 0 0 -0.308327 0.119818 679.26 
372 1 1 2 238.843 2 2 161.223 187.626 0 0 -538.587 0 -0.794688 -0.35551 0.0227916 592.318 
373 4 1 1 99.0073 2 2 285.567 216.732 0 -0.690461 0 -832.775 -0.850526 0 0.801627 652.278 
374 4 2 2 299.667 2 1 98.1876 133.165 0.30771 0 0 0 0.494103 0 0.989961 751.858 
375 4 1 1 207.724 2 2 142.179 188.895 0 0 0 -585.619 0.387227 0 0.0404604 285.778 
376 4 1 1 111.092 2 1 57.1787 64.4547 0 0 0 0 0.308757 -5.87831 0.0594086 243.769 
377 4 2 1 225.005 2 1 160.861 82.7923 0 0 959.322 0 -0.678504 -3.04765 0.305546 680.915 
378 4 2 2 242.747 2 1 72.4287 74.704 1.05018 0 -790.622 0 -0.682313 0.636638 0.202106 711.897 
379 4 1 1 194.462 2 2 107.945 119.582 0 -1.27457 0 -650.658 -5.50979 1.82915 0.337343 325.72 
380 4 2 2 154.631 2 2 282.211 165.733 0 0 0 0 0 0 0.0867024 3203.08 
381 1 1 1 159.818 2 2 150.627 105.3 0 0 0 0 0 0 0.949496 537.352 
382 1 1 1 283.258 2 2 82.1139 184.392 0 -1.17356 0 0 0.816302 1.7981 0.734829 94.695 
383 4 2 1 18.5323 2 2 178.658 107.113 -0.899701 0 0 0 -2.49539 -0.372636 0.987227 306.068 
384 4 1 1 263.467 1 2 66.8692 185.928 0 0 0 0 -0.636668 0.295163 0.313229 102.319 
385 4 2 1 186.539 2 1 126.75 198.863 0 1.08296 0 0 -0.5523 0 0.624671 464.439 
386 4 1 2 47.193 1 2 84.0879 137.167 0 0 0 0 1.08799 0 0.331797 575.226 
387 4 2 1 195.424 2 1 366.553 140.475 -1.70223 -0.622135 -1360.09 0 0 -0.260253 0.388847 503.78 
388 4 2 1 190.039 2 1 68.0671 141.937 0 -0.916937 0 0 -1.4396 -0.410544 0.924141 210.471 
389 2 1 1 191.261 2 2 110.118 193.848 1.45729 0 0 0 0 -1.56777 1.40657 157.511 
390 4 2 1 64.8088 1 2 167.487 196.46 -1.0599 0 0 898.388 -0.780677 0 2.99459 777.682 
391 4 2 1 145.77 2 1 84.2878 149.432 1.14029 0 0 0 3.92573 0.953291 0.0726308 445.614 
392 4 1 2 171.634 2 1 177.873 116.171 0 0 0 0 0 3.36503 0.915909 598.702 
393 3 1 1 265.032 1 2 53.7607 129.757 0 -1.04831 0 0 0.570013 0 0.957105 123.05 
394 4 2 2 229.078 2 1 186.804 177.573 0 0 0 0 0 0 0.499999 496.3 
395 4 2 1 198.87 2 2 183.175 167.886 0.622966 0 0 0 0 -1.00615 0.403716 308.197 
396 4 3 1 227.49 2 2 285.157 277.144 0 0 1650.36 0 -0.884008 0.393057 0.0587935 720.194 
397 4 2 1 227.401 2 2 174.154 179.199 0 0 0 0 -0.742729 0 0.347951 454.489 
398 4 1 2 329.784 2 2 125.974 81.8378 0 0 0 0 0 0.509578 0.412994 330.799 
399 4 2 2 219.427 2 1 282.098 70.9474 1.27708 0 0 0 0 0 0.421164 689.163 
400 4 1 1 160.318 2 2 159.503 179.247 0 0 0 0 -1.84855 -3.4726 0.629556 559.232 
401 4 2 2 75.0951 1 2 126.151 261.19 0 0 0 -1170.78 1.16048 -0.955119 0.944125 103.238 
402 4 1 1 73.1019 2 1 155.829 193.886 0 0 0 0 -0.253912 0.657593 0.705638 63.8462 
403 4 2 1 239.045 2 2 457.963 79.3687 0.898353 0.760462 585.323 962.429 2.31351 0.690993 0.0481132 652.427 
404 4 5 1 203.12 2 2 406.605 466.749 0 0 0 0 0 0 1.63827 827.446 
405 4 2 2 120.034 2 2 132.891 115.096 0.677287 0.888196 0 0 -2.68516 0 0.086909 664.949 
406 4 1 2 133.506 2 2 162.678 193.066 0 0 0 0 0 0 0.468173 555.472 
407 4 3 1 313.966 2 2 363.126 243.3 0 0 -752.693 1215.85 0 0 1.8894 51.7212 
408 4 2 2 190.017 2 1 152.567 152.523 0 0 0 0 0.867037 -1.77364 0.0195109 421.701 
409 4 2 2 249.166 2 1 262.493 110.841 -1.17742 0 -776.743 0 0 0 0.517696 23.3836 
410 4 1 1 85.2282 2 1 155.089 66.725 0 0 0 0 -0.859989 -2.62898 0.564231 397.026 
411 4 2 1 152.292 2 1 148.647 72.4285 0 0 0 401.402 0.875565 1.72649 2.56709 594.318 
412 4 1 1 235.167 2 1 110.971 188.57 0 0 0 0 -0.752407 -3.36428 1.37539 778.783 
413 1 1 1 160.731 2 2 98.7805 197.038 -1.72158 0 0 0 0.311913 -0.661898 0.845829 728.323 
414 4 2 2 359.664 2 2 199.661 124.353 0 0 0 0 0.840005 -0.697831 0.210479 653.917 
415 1 1 2 128.463 2 2 185.087 94.4749 0 0.965455 0 0 -0.697271 -0.773343 0.47383 526.872 
416 4 1 2 162.786 2 2 100.991 130.081 0 1.75742 0 0 0.82406 0.984904 0.276419 516.631 
417 4 3 1 222.339 2 1 255.807 150.735 -1.50838 0 0 0 0 0.394751 1.61099 520.845 
418 4 2 2 61.1372 2 1 141.194 153.633 0 0 0 0 -0.890248 -1.58974 0.142036 454.261 
419 4 2 2 116.069 2 2 127.009 392.927 0 -0.37653 0 0 0 -0.829373 1.69387 651.505 
420 4 3 1 95.3195 2 2 247.181 394.365 -0.543087 0 0 0 0.410875 0 0.425776 631.44 
421 4 2 1 127.119 2 1 105.181 109.903 0 0 0 0 -0.393668 -0.263168 1.1792 631.635 
422 4 1 2 170.661 1 2 146.591 97.9016 -0.686374 0 -676.593 0 0 -1.31465 2.39208 786.601 
423 4 2 1 226.38 1 2 56.3313 90.4489 0 1.49655 606.047 0 0.63141 0.740068 0.0149304 253.847 
424 1 1 1 143.513 2 2 206.775 164.903 0 0 -850.278 0 0.857007 1.44113 0.596314 362.356 
425 4 2 2 134.609 2 1 110.791 198.87 0 0 0 0 0 0.732069 0.702659 304.22 
426 4 3 2 299.929 1 2 109.24 360.807 0 -1.59686 0 0 -0.445081 0 0.362059 566.106 
427 4 2 2 34.3778 1 2 194.173 195.028 0 0 0 0 0 0 2.14695 641.473 
428 1 1 1 200.287 2 2 123.423 164.017 0 0 0 0 2.89268 -0.937691 1.01282 568.419 
429 4 1 2 225.397 2 1 196.253 149.401 -0.373948 0 0 0 -2.90058 1.06294 0.326905 298.884 
430 1 1 1 205.037 2 1 109.301 151.304 -1.91334 0 0 0 0.764002 0 0.537046 635.763 
431 4 1 2 141.794 2 2 125.641 192.986 0 0 0 0 -0.269412 0 0.802737 45.5311 
432 4 2 2 288.109 2 2 217.317 242.384 0 -1.69077 0 972.672 0 0.921139 2.90365 173.579 
433 1 1 1 176.473 2 2 54.1907 151.919 0 0 0 0 0.572047 0.457201 0.189268 485.668 
434 4 1 1 72.5654 2 1 78.6829 78.6948 1.15792 0 0 0 0.460669 0.573338 0.256986 523.492 
435 1 2 2 62.4314 2 2 183.993 285.839 0 1.31743 0 2262.45 0.826445 0.471671 0.86371 678.059 
436 1 1 1 126.98 2 2 195.963 141.695 0 0 0 0 1.9094 0 0.407457 185.43 
437 4 1 1 204.498 1 2 61.8066 125.051 0 0 0 0 0 -0.843261 0.476774 427.35 
438 4 1 1 180.908 2 1 274.082 116.18 0 0 1568.74 0 0 -1.19682 0.577843 892.4 
439 4 1 1 190.275 2 1 144.487 76.3571 0 0 0 0 -0.425304 2.18776 0.996279 772.534 
440 4 2 1 209.054 2 1 52.258 89.9965 0 0 541.383 0 0 -1.55159 0.0275669 560.728 
441 4 2 1 144.858 2 2 101.59 196.252 0 0.621583 0 0 -0.312788 0 0.200877 519.125 
442 3 1 1 195.206 2 1 170.355 88.2509 0 0 0 -436.167 0 0 0.363811 564.68 
443 4 1 1 86.761 1 2 70.3483 77.0685 1.43075 0 -658.092 -712.854 -0.471382 0 0.836081 18.8107 
444 1 2 1 357.768 2 2 242.253 139.437 -0.386248 0 0 -840.192 0 0 0.728891 756.781 
445 4 2 2 118.229 2 2 214.075 119.458 0 1.82435 0 -769.537 0 0 1.92645 724.965 
446 4 1 1 237.377 2 1 225.215 76.9711 -1.44221 0.789332 0 0 0 -0.347271 0.720868 401.143 
447 4 3 1 110.086 1 2 263.855 361.654 0 0 0 0 0 0.792937 2.80134 731.416 
448 2 2 1 230.89 2 2 103.163 252.71 0 -1.15083 0 -1803.97 0 -0.723797 1.41787 708.639 
449 4 2 2 333.436 2 1 269.51 116.124 0 0 -708.668 0 0 0.938701 0.960348 64.2883 
450 4 1 1 222.804 2 2 68.5393 297.473 0 -1.30419 0 0 -0.704724 0 0.965462 579.609 
451 1 1 1 159.081 2 2 181.45 102.298 0.917893 0 0 0 0 0 0.684606 559.561 
452 3 1 2 279.5 2 1 100.645 67.2237 0 0 0 992.889 0 3.0435 0.512089 115.353 
453 4 2 1 77.3622 2 2 136.629 200.749 1.46937 0 0 4625.32 0.900368 0 0.139049 557.543 
454 4 3 1 89.3652 2 2 250.017 318.183 0 0 0 0 0 0.690063 1.47252 379.55 
455 1 1 1 158.964 2 2 180.888 57.4434 0 0 0 0 0.487808 0 0.539267 288.077 
456 4 1 1 112.428 1 2 57.6271 127.115 0 -0.790052 0 0 -1.2245 0 0.0018105 629.565 
457 3 1 1 230.719 2 1 143.999 78.3335 0 0 0 0 -0.657901 0 2.36743 33.913 
458 4 1 1 292.115 1 2 92.1661 190.723 0 -1.6921 0 0 -0.329086 0 2.33342 772.377 
459 4 1 2 180.795 1 2 153.638 52.5677 0 -1.08031 854.347 0 3.13083 -1.75452 0.733318 198.069 
460 4 2 1 81.6947 2 2 197.902 351.114 0 0 0 0 0 0 1.61028 461.891 
461 4 2 1 153.651 2 2 282.904 165.321 0 0 0 0 0 -2.37451 0.148096 615.491 
462 4 1 2 160.262 2 1 181.069 181.648 0 0 0 0 -0.857813 0 0.309996 420.762 
463 2 1 2 234.883 2 2 284.366 109.056 0 0.658494 0 0 0 0.566629 0.583454 224.225 
464 4 1 1 203.557 2 2 59.4831 170.511 0 0 0 0 0 0 0.782785 432.308 
465 2 2 2 108.743 1 2 101.02 119.609 0 0 -428.74 -552.136 0.791581 0 0.0785937 246.961 
466 4 2 1 239.812 2 2 104.187 66.2901 0 0 0 956.759 2.53112 0.519722 1.56098 184.152 
467 4 2 1 155.383 2 2 150.913 150.866 1.21701 0 0 0 0.537981 0 0.409152 741.075 
468 1 1 1 202.806 2 2 179.73 107.004 0 -0.856839 0 -1322.71 0 0 1.0131 775.383 
469 4 1 2 327.181 1 2 151.15 273.109 0 0 -629.371 -636.656 0 -0.687579 2.14281 167.721 
470 1 2 1 104.475 2 1 210.748 186.293 0 0 -732.536 0 0 0.278687 2.62866 405.862 
471 4 1 1 176.359 2 1 189.986 176.19 -0.532485 0 0 0 -0.595532 0.458016 0.870175 528.053 
472 4 1 1 213.648 2 2 59.462 83.9018 0 0 0 0 0 2.82645 0.199371 424.233 
473 4 3 1 343.477 2 2 343.421 212.653 0 0.277203 0 0 0 0 2.63618 554.16 
474 3 1 2 162.216 1 2 153.571 176.41 0 0 0 0 0.561572 -0.98854 0.955355 772.014 
475 1 2 1 151.901 2 2 180.113 182.048 0 1.52981 0 0 -1.56006 0 0.500119 481.152 
476 4 1 1 105.206 2 1 124.693 132.26 0 0 0 0 0 -0.474862 0.691148 272.322 
477 1 2 1 132.61 2 2 195.521 126.194 0 1.59321 0 0 0 -3.4332 0.231114 161.541 
478 4 3 1 223.449 2 2 207.487 296.818 0 0 0 -1325.56 0 0.724244 1.27099 723.579 
479 4 1 2 260.259 2 2 152.692 98.1031 0 0 0 0 0 0 2.82101 471.481 
480 4 1 1 291.658 2 2 266.081 159.41 0 0 -1649.37 0 0 0 0.127183 505.634 
481 4 1 2 106.97 2 1 93.9351 78.1066 -1.76109 1.46501 0 466.951 -0.850814 0.92049 0.134174 681.555 
482 4 2 2 204.853 2 1 162.206 151.726 1.13901 0 -545.437 0 0 0.824979 0.189784 359.879 
483 1 2 1 224.655 2 2 142.698 94.6996 0 -1.04485 0 0 -0.718642 0.419708 1.74294 582.562 
484 2 1 2 254.581 2 2 129.844 109.298 0 0 0 -631.403 2.14912 -0.538889 0.0196058 513.594 
485 4 1 1 150.292 2 1 176.26 142.935 0 1.86478 0 0 0 0 0.461702 446.886 
486 4 2 1 161.847 2 2 140.437 132.352 0 0 0 0 0 0 0.156318 128.716 
487 4 1 1 168.027 1 2 188.208 192.375 0 0 -439.346 0 -0.586403 0.282451 0.832859 13.4534 
488 4 1 1 137.662 1 2 68.8491 167.883 0 0 0 0 -1.79977 0 0.586278 514.091 
489 4 1 2 83.3621 2 2 57.6196 50.3281 0 0 0 0 0 0.947782 0.306016 349.048 
490 4 1 2 51.4403 2 1 161.521 136.446 0 0 0 0 0.891417 -0.888542 0.193494 459.049 
491 4 1 2 12.7323 2 2 112.346 69.3925 0.719604 0 864.292 0 1.20594 0 0.789992 794.905 
492 3 1 1 194.147 1 2 174.326 234.118 0 -1.60256 0 2627.38 -0.426016 0 0.992677 452.592 
493 4 2 2 283.52 2 2 298.456 174.074 0 0 0 0 0.962892 3.29806 0.0607873 508.667 
494 1 1 1 150.444 2 2 51.7006 92.9774 1.83372 0.797501 0 540.114 -0.644313 0.76068 0.195893 699.51 
495 4 3 1 268.532 2 2 149.803 304.346 0 0 0 -2448.16 0.336118 -2.45187 1.39882 400.787 
496 4 2 1 196.681 2 2 186.255 54.9439 -0.616124 0 1391.42 0 -0.44814 1.19397 0.0917106 568.899 
497 4 2 1 198.032 1 2 121.937 189.451 0 0 0 0 -0.305484 0 1.02568 228.53 
498 3 1 1 167.502 2 2 155.911 150.151 0 1.3961 -643.051 0 -0.617615 0 0.368793 594.839 
499 4 1 1 306.448 2 2 78.3398 176.549 0 0 0 0 -0.895395 2.56382 0.039373 135.5 
500 4 1 1 301.018 2 1 121.25 179.45 0 0 0 0 2.24695 0 1.1646 260.566 
501 4 2 2 150.767 2 1 110.11 162.054 0.710145 1.26215 0 0 0 0 0.820288 345.157 
502 3 1 1 219.618 2 1 185.998 194.181 0 0.935946 0 950.847 0 0 0.625813 47.3183 
503 4 2 2 71.6135 2 1 178.361 189.935 0 0 0 0 -0.602589 0 1.54686 405.99 
504 1 2 1 127.147 2 2 193.559 118.596 0 0 0 0 1.52517 0.704755 1.58785 775.29 
505 4 1 1 201.863 2 2 147.65 67.9861 0 0.603527 -746.125 0 3.2027 0 0.405218 134.988 
506 4 1 1 150.472 2 1 167.223 91.5566 0 0 0 0 -0.369497 0.870806 0.232065 406.737 
507 1 1 1 153.84 2 2 171.468 133.778 -0.263159 0 0 0 -0.477332 -2.00286 0.789186 679.65 
508 4 2 1 177.726 2 2 252.744 250.183 0 -0.949475 -1251.9 0 -0.693128 0 0.302975 769.636 
509 4 3 1 209.397 2 2 288.65 356.959 0 1.31957 0 645.721 0 0 0.480268 478.03 
510 4 1 1 145.841 2 2 116.221 194.888 0 0 0 0 0 -0.827302 0.570884 26.9916 
511 4 2 2 193.68 2 1 150.047 141.468 0 -1.35247 0 0 0.268289 0 0.122635 10.6205 
512 4 2 2 279.47 1 2 108.054 188.293 0 0 0 0 0.675305 0 0.0250128 30.5789 
513 4 2 1 298.839 2 1 150.452 184.206 0 0 0 0 0 0 1.66914 785.623 
514 4 2 1 188.018 1 2 174.248 137.836 0 0 0 0 0 0.361262 0.0598565 226.031 
515 4 2 2 154.143 1 2 186.159 170.156 0 1.01555 0 0 3.0864 0 0.00337509 315.736 
516 4 1 1 131.111 2 2 79.001 187.85 1.92938 0 0 -995.157 -2.00722 0.456407 0.872266 696.396 
