id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
239 4 2 1 151.955 2 2 100.722 90.5643 -0.379655 -0.802627 0 546.678 0.862734 -3.6446 0.25173 70.6215 
240 4 2 1 129.249 2 1 269.207 92.2512 0 -4.86972 -819.853 0 -0.912377 2.2691 1.26268 5754.83 
241 4 2 2 74.4933 2 1 478.147 469.444 -1.03858 0.422113 0 0 3.17288 1.41543 1.31769 147.43 
242 4 2 1 213.309 2 1 413.877 553.51 0.405245 -1.14222 0 0 0 0 0.501995 757.131 
243 4 2 1 195.235 1 1 420.867 333.913 0.604893 0 0 0 7.18265 0.397626 0.208953 738.113 
244 4 2 1 124.941 2 1 55.2529 86.0772 -0.450368 0 0 0 0.575386 2.26224 0.158662 278.79 
245 1 2 2 180.669 2 1 333.284 180.032 0 1.44351 0 0 0 7.10582 0.67405 716.33 
246 4 2 1 152.173 2 2 91.8027 290.334 -3.78189 1.58795 0 0 0 -0.465596 1.94 758.499 
247 4 2 2 351.934 2 1 163.092 116.153 0 -0.883574 0 0 0 2.42494 0.539055 50.6841 
248 4 2 2 233.218 2 2 432.25 378.142 0 0 0 0 0.728705 4.58432 0.957685 320.449 
249 4 2 1 147.458 2 1 169.561 178.107 0 -0.533287 0 0 0 0 0.580488 713.269 
250 4 2 2 105.648 2 2 112.451 507.585 0 -3.1619 0 -493.686 0 -2.67216 0.997517 724.088 
251 4 3 2 292.811 2 1 376.416 213.232 -1.2202 4.67202 -940.517 0 0.444229 4.96639 0.782783 520.911 
252 2 2 1 119.389 2 2 412.882 210.315 -1.47026 0 -2337.03 0 1.92257 7.05692 2.0252 672.838 
253 4 2 1 205.184 2 2 219.435 280.161 0 0.966786 0 0 -2.56817 -3.68729 1.22233 635.788 
254 4 2 1 180.406 2 1 441.511 510.113 0 0 0 0 -2.61776 -1.25319 2.08564 615.356 
255 4 2 1 191.731 2 1 85.8786 326.064 0 1.19936 -1058.85 0 -7.02367 0.77762 0.13132 47.9204 
256 4 2 1 151.646 2 1 343.204 111.749 0 0 0 0 0 0 0.0742803 5635.26 
257 4 2 2 124.979 1 1 482.854 565.325 1.84493 0 0 0 0 -5.06635 0.332292 670.21 
258 4 2 1 260.313 2 2 259.018 234.51 1.99182 1.04116 0 0 0 0 0.650057 697.988 
259 4 2 2 223.864 2 1 315.014 510.647 1.60067 0 -708.625 0 -0.807883 7.24022 1.39819 56.3116 
260 4 2 2 297.722 2 1 145.506 521.563 0 -1.46482 0 0 0 -3.17553 0.585051 691.973 
261 4 2 1 105.11 2 1 379.441 562.336 0.560444 -2.36733 -608.379 0 -0.282624 7.45057 0.0559514 98.0386 
262 4 2 1 57.4871 2 1 417.911 175.708 -1.55192 1.19134 0 0 0.632843 0 0.96108 256.469 
263 4 2 1 147.485 2 1 486.744 301.012 -0.981791 -0.762286 -765.066 0 0 2.29015 0.895464 441.506 
264 4 2 1 220.996 2 2 471.994 203.749 0.47135 -4.65245 0 0 0 1.75669 2.06034 320.159 
265 4 2 1 81.4002 2 2 258.114 322.775 0 0 0 0 0.639793 0.690397 0.68261 588.523 
266 4 2 1 158.988 2 1 77.7025 593.415 1.79359 3.63671 0 0 0.428715 -5.76166 2.64272 592.721 
267 4 2 1 80.4936 2 2 54.9934 352.692 0 1.05944 883.516 0 0 -3.54629 1.19372 247.001 
268 4 2 1 132.175 2 2 473.457 127.138 0 0 0 0 0 -0.755197 2.22798 573.641 
269 4 2 2 110.639 2 1 363.048 410.579 0 0 0 1817.67 -3.84991 0 0.473918 358.374 
270 4 2 2 122.58 2 1 128.786 509.007 0 0.548736 0 0 -0.940133 6.05497 0.748671 268.158 
271 4 2 2 229.163 2 1 448.417 196.296 0 0.498482 0 0 6.25568 0 2.06681 690.877 
272 4 5 2 283.968 1 2 71.2545 549.441 0 -0.554424 0 0 -0.623097 0 0.0903195 891.739 
273 4 2 1 155.564 2 2 270.971 125.068 0 0 0 -654.814 -3.05694 -0.286398 0.352055 131.203 
274 2 2 1 165.162 2 2 229.416 249.836 0 0.714678 -500.368 0 -3.18063 -0.595444 2.84854 442.7 
275 4 2 1 149.283 2 1 584.161 566.941 0 0.867088 0 0 0.796041 -7.34896 1.83478 123.383 
276 4 5 1 231.633 2 1 305.837 320.738 0 -0.412967 0 0 0 -3.19661 0.00230927 1975.27 
277 4 2 2 210.238 2 2 393.734 180.775 0 -1.36617 0 -996.718 0 0 0.799837 588.815 
278 4 2 2 159.274 2 2 184.614 374.149 1.73063 0 0 0 0.738017 6.91956 2.89688 28.065 
279 4 2 2 152.952 2 1 376.23 421.214 0 0 0 0 0.940179 4.09975 0.0359475 588.245 
280 4 2 1 270.983 2 2 274.675 168.564 -0.831304 0 -634.055 -1274.09 2.0593 -6.18976 0.160177 621.095 
281 4 2 1 237.014 2 1 191.404 97.1033 0 0.839962 -1989.84 0 0 3.29378 1.38753 852.412 
282 4 2 2 206.96 2 1 222.837 148.946 0 -3.41916 0 0 -1.382 0.49949 0.325904 428.986 
283 4 2 1 220.516 2 1 424.925 422.974 -2.34843 -0.542639 0 0 0 0.529643 0.245843 81.9893 
284 1 2 1 113.98 1 2 301.243 280.381 0 2.4857 -1498.66 0 0 3.49363 0.239217 140.73 
285 4 2 1 176.405 2 1 462.391 294.075 1.90132 1.05692 0 0 0.823472 -2.75423 0.800539 465.55 
286 1 2 2 166.591 2 1 490.88 100.236 0 -3.6925 0 -740.987 0 0 2.74877 755.396 
287 2 2 2 258.189 2 2 303.379 371.042 0 -1.6714 0 0 1.57111 -2.87996 0.0790398 793.776 
288 4 2 2 198.262 2 1 594.085 134.3 1.62491 4.96295 -2429.94 0 0 2.61007 2.15211 28.9674 
289 4 2 2 267.172 2 1 538.939 513.862 -0.374501 -1.83095 3893.53 0 -0.301076 0.982941 0.308806 788.04 
290 4 2 2 120.771 2 2 522.934 250.191 0.594769 0 0 0 0 0.899563 2.34409 531.908 
291 4 2 1 166.835 2 2 355.48 245.673 0 1.07259 0 0 0 -7.38499 2.14875 376.455 
292 4 2 2 165.498 2 1 365.885 260.146 0 -4.27652 1578.94 0 -3.10313 0.652112 2.0004 1583.29 
293 4 2 1 132.522 2 2 395.211 493.986 0 0 0 -818.796 1.22847 -0.584489 2.6181 39.0227 
294 4 2 1 63.9606 2 1 245.798 103.193 0 0 0 0 0 -1.24298 2.42841 732.274 
295 4 2 1 236.222 2 2 51.9578 70.346 0 -1.36425 0 0 2.37174 5.70945 0.967394 183.993 
296 1 2 2 309.97 2 2 392.572 479.189 -0.745312 0.272262 0 520.892 0 -0.913703 0.746327 1783.85 
297 4 2 2 53.6733 2 2 468.054 233.025 1.62079 1.07315 0 0 0 6.72058 0.543228 5210.19 
298 4 2 2 271.946 2 2 497.024 443.964 -0.662257 0.955066 0 521.062 -3.15805 -2.21505 1.45192 358.545 
299 1 2 2 192.419 2 2 165.547 279.766 -3.56968 0.822129 0 0 6.06408 0.626375 0.49588 2391.92 
300 4 2 1 167.27 2 2 327.891 268.873 -1.96807 -0.675915 0 0 0 0.735649 0.445398 771.166 
301 4 2 2 266.468 2 2 221.071 113.103 0.509207 0.3501 0 1033.99 0 -3.06782 1.30858 125.187 
302 4 2 2 13.2737 2 1 380.123 420.483 -1.25742 -0.555863 -1172.73 0 0 0.538441 0.0668279 704.149 
303 4 2 1 148.368 2 1 140.838 77.2364 0 0 0 0 0.940229 -5.03957 0.292 65.2348 
304 4 2 1 194.694 2 2 452.587 332.61 -0.764725 0 -1498.5 0 0.553355 -0.400055 1.59628 225.157 
305 4 2 1 182.338 2 2 328.525 240.426 0 0.973847 0 0 0.576066 -0.792387 1.97904 546.402 
306 4 2 2 330.874 2 2 359.647 115.95 -0.373885 0 0 0 2.19515 -3.48866 2.68479 333.473 
307 4 2 2 242.692 2 1 434.1 578.683 -1.47857 -1.84883 2869.97 0 -7.85577 -0.659993 0.284096 3386.23 
308 4 2 1 58.7354 2 2 431.863 477.236 -0.571572 0 0 879.55 -1.84849 -5.3692 0.555239 222.049 
309 4 2 1 240.953 2 1 310.373 171.296 0 1.09671 -1725.45 0 0 -2.47142 2.32167 761.267 
310 4 2 1 314.673 2 1 314.438 462.721 0 -4.23109 -848.197 -1469.98 0 7.57143 0.884224 671.452 
311 4 2 1 271.95 2 2 74.5094 287.548 -1.36594 0.765324 -779.342 0 -0.422875 0 0.645883 709.212 
312 4 2 1 106.393 2 2 446.37 287.974 1.60428 1.01595 1512.58 0 0 0 0.0810639 292.595 
313 4 2 2 226.826 2 2 163.923 256.855 -0.517541 -1.50189 0 0 0 -4.89075 1.62452 725.408 
314 4 2 1 202.137 2 1 390.256 245.69 0 1.15228 -955.665 0 0.94594 -3.15809 0.727855 732.861 
315 4 2 2 58.8955 2 2 339.108 143.888 -1.3034 0 0 0 -0.503376 4.13463 0.707798 118.463 
316 4 2 2 210.338 2 1 369.423 481.586 0 0.41948 0 0 3.11038 0 0.195584 733.547 
317 4 3 1 242.064 1 2 95.3616 471.648 0 2.64463 0 0 0.553463 -3.98454 0.777643 213.542 
318 4 2 1 239.124 2 2 110.863 387.007 -1.52353 -0.317775 0 0 -0.59122 0.309858 0.898352 621.817 
319 4 2 2 139.782 2 2 227.832 126.61 0 0 0 0 1.82673 5.80074 2.24576 778.89 
320 4 2 2 180.278 2 2 243.01 283.398 0 -1.73469 -730.081 0 0 2.45126 1.46944 37.9362 
321 4 3 2 187.233 1 1 210.577 449.98 2.6438 0.506945 0 0 0 1.99797 1.8069 301.644 
322 4 2 2 286.444 2 1 122.041 114.338 -1.81768 -1.43263 0 -729.989 0 7.72074 0.434176 112.704 
323 4 2 2 205.558 2 1 441.119 53.3555 0 0 1846.76 0 0 2.67695 0.276296 627.679 
324 4 2 1 203.349 2 2 319.17 187.374 -1.73625 0 0 0 0 0 0.964784 484.694 
325 1 2 1 132.137 2 1 281.359 193.919 0 0 0 0 3.40878 6.22364 1.5945 80.9808 
326 4 2 1 262.546 2 1 570.581 58.3851 0 -0.85573 0 0 0.369258 0 0.735946 70.2842 
327 4 3 2 195.349 2 1 147.31 243.642 -1.78724 -1.78897 0 0 4.30927 2.19259 1.80653 746.938 
328 4 2 1 79.74 2 1 598.64 55.0887 -2.57513 -4.26358 0 0 -0.949996 -1.83824 1.38811 541.06 
329 4 3 1 188.205 2 1 439.548 394.289 -0.812661 -3.06012 -996.535 0 -0.268077 0.259947 0.478603 755.795 
330 4 2 1 276.296 2 2 309.245 103.777 -1.96609 1.55091 0 0 0 -7.8606 0.4418 316.522 
331 4 3 2 99.4979 2 1 70.4814 108.12 -1.18337 0 -1131.58 0 0 2.39796 0.242371 614.872 
332 4 2 2 120.648 2 1 300.981 536.583 0 3.872 0 0 -0.611628 0.844001 0.01025 553.679 
333 4 2 1 64.3544 2 2 223.715 193.665 0 0 0 0 0 0 2.16152 20.6293 
334 4 2 2 232.48 2 1 369.56 62.9858 0 2.0872 0 0 0 0 0.158752 378.703 
335 4 4 1 215.641 2 2 535.179 417.36 0 0 -1534.72 0 0 -3.72506 0.880794 628.473 
336 4 2 2 207.365 2 2 91.3702 213.086 0 -2.89867 2158.08 0 5.94842 4.23381 0.941717 208.496 
337 4 3 2 69.3531 2 1 153.217 310.046 0 0 2577.39 0 0.631454 1.72089 0.513855 269.363 
338 4 5 1 92.2205 2 2 61.4931 476.323 0 0 575.99 2859.4 0 1.8479 0.094033 611.35 
339 4 3 1 72.878 2 1 156.069 414.701 -3.17461 0.278522 402.636 0 -0.795285 6.89173 2.06447 761.361 
340 4 2 1 140.408 2 1 266.719 160.167 0 0.36782 -860.883 0 0.696579 4.97466 2.803 3.16576 
341 4 2 1 194.385 2 1 350.367 279.92 1.13481 -2.73653 -685.655 0 0 0 0.206012 1878.76 
342 4 2 2 270.6 2 1 326.092 142.827 0 -1.84578 0 0 0.62671 -1.35694 1.19295 695.294 
343 4 3 1 210.216 2 1 55.9146 64.754 3.82785 -0.914159 0 0 0 2.75742 0.528312 782.348 
344 4 2 2 228.713 2 1 320.515 76.6171 -1.54475 -0.334569 1674.06 0 0.439218 1.72302 0.686269 645.381 
345 4 3 2 174.861 2 1 431.358 105 -1.99365 0.684235 -1926.11 2873.01 -4.42246 -0.90414 0.403408 762.278 
346 4 2 2 236.659 2 1 383.799 200.043 0.60601 0.386986 1518.66 0 0.594131 -6.43662 2.57066 114.989 
347 4 3 2 144.916 2 1 282.296 72.2099 0 -1.97424 0 0 -0.775449 0.484756 0.0109062 773.138 
348 2 2 1 167.185 1 2 395.314 256.003 0.448481 1.22471 0 0 0 0.814824 2.35446 634.563 
349 4 3 1 178.054 2 1 392.582 475.757 0 -1.15905 0 445.342 0 0.897695 0.201926 1829.63 
350 4 2 2 212.984 2 1 291.367 450.657 0 0.966473 0 0 0.539679 0 1.74521 727.908 
351 4 2 1 153.198 2 2 508.943 364.902 0 0 0 0 0 0.785265 0.485656 224.66 
352 4 2 2 15.7839 2 1 399.431 106.391 -1.98042 -1.3545 0 0 -2.80771 3.08849 0.590372 533.958 
353 4 2 1 68.3348 2 1 451.069 58.075 -1.95502 0 -2146.1 0 -0.675077 4.51931 0.946129 90.6927 
354 4 2 1 204.668 2 1 406.223 233.26 0 -3.84079 0 0 0 -1.8145 2.97294 876.148 
355 4 2 1 204.208 2 2 232.325 250.271 0 -1.86165 -510.563 0 -3.77987 0 0.010582 435.166 
356 4 2 1 190.219 2 2 484.838 277.123 3.63438 0.724064 0 0 0.805027 5.51559 0.374709 742.638 
357 4 2 2 170.284 2 2 450.982 209.403 -0.372271 1.95513 0 0 0.664533 0 0.883837 356.627 
358 4 3 1 203.16 2 2 309.777 348.466 -1.74892 0 0 0 0.488758 1.62436 0.246656 756.998 
359 4 3 2 307.061 2 2 108.759 147.235 0 0.395425 0 2039.24 0.956507 6.26779 0.0162798 816.643 
360 4 2 1 285.232 2 2 403.643 203.638 1.95418 4.15519 0 0 0.301491 -6.8464 0.88054 805.428 
361 4 2 2 352.648 2 2 552.317 238.543 -0.303528 -4.61379 0 0 0.978683 -6.76293 2.29779 456.535 
362 4 2 2 134.114 2 1 401.844 524.127 0 -1.89418 -708.064 0 0.942772 -2.88286 0.19253 199.678 
363 4 2 1 223.956 2 1 222.099 106.65 -1.28239 -1.26208 0 -891.914 -0.722677 2.79793 1.0497 275.36 
364 4 3 1 73.8567 1 2 73.7325 357.607 -2.50516 0 0 0 -2.75341 1.82556 0.390774 76.558 
365 4 2 2 177.627 2 2 351.556 273.042 -0.547382 0 0 0 -1.90478 -2.82403 2.26084 45.8232 
366 1 2 2 178.546 2 1 165.626 188.043 -0.611705 -0.426694 0 1568.9 -6.50798 -6.02302 0.854443 571.256 
367 4 2 1 124.923 2 2 426.659 265.169 -1.29165 0 0 0 2.31728 0 0.315371 406.949 
368 4 2 1 170.406 2 2 516.906 256.19 0.332811 1.23576 949.416 0 0 0 0.375255 742.082 
369 4 2 1 183.472 2 1 326.888 587.951 0 -0.822 0 0 -1.7229 0 2.47295 675.162 
370 4 3 1 338.014 1 1 243.059 273.275 0 -4.88664 -1102.7 3283.42 1.2581 0 0.255887 772.382 
371 4 3 1 315.213 1 1 455.608 141.694 0 0 -897.217 0 -1.02732 -0.442439 0.330574 533.775 
372 4 2 1 224.543 2 2 567.525 237.46 -1.31918 0.915272 0 0 0 -4.73079 1.50177 259.898 
373 2 2 2 60.0989 2 2 64.9304 271.037 4.14825 0.844033 0 0 -0.532202 7.83629 0.127696 90.2291 
374 4 2 1 55.5956 2 2 312.286 294.285 0 0 0 0 0 5.39605 0.200659 574.998 
375 4 2 2 166.123 2 1 548.969 128.886 1.01444 0 2421.26 0 0 -1.25663 2.08414 883.844 
376 4 2 1 171.677 2 2 453.128 144.917 1.47229 -1.80897 0 -1000.18 0 7.19564 0.605906 175.533 
377 4 2 1 96.5332 2 1 440.129 400.32 1.52666 1.12779 0 0 -3.09518 0 0.090182 720.679 
378 4 3 2 109.09 2 1 60.6574 95.0059 -2.624 -1.68748 -1527.34 2822.72 -6.90764 -2.28485 1.58288 634.889 
379 4 2 2 259.036 2 1 81.9425 513.876 4.07587 0.553825 0 0 0 -0.485768 0.170861 304.16 
380 1 2 2 216.737 2 2 284.224 396.052 0 -1.79079 0 0 0 0 0.0447671 669.328 
381 4 2 2 143.602 1 2 91.4049 165.823 3.09371 0 0 0 0 -3.94506 0.0606199 548.338 
382 4 2 1 185.606 2 2 582.502 565.495 0.8728 0.390082 0 0 0 -6.06577 0.218006 232.802 
383 4 2 2 153.166 2 1 484.108 212.73 1.35619 -1.33478 0 -940.608 0 7.25773 0.335003 671.919 
384 2 2 1 224.441 2 2 346.884 154.397 -1.21365 1.07374 0 0 0 4.85843 1.61963 443.942 
385 4 2 1 166.413 2 2 343.139 434.32 -0.907042 1.97985 0 703.98 6.59636 0 1.46788 481.397 
386 4 3 2 341.418 2 1 310.573 86.5816 0 4.80007 0 0 0.710676 -2.38057 0.063702 276.412 
387 4 2 1 96.0545 2 1 393.691 342.937 -0.56227 -0.890407 -1799.51 0 1.19688 4.03064 0.028813 111.405 
388 4 2 1 51.9135 2 1 251.422 75.7532 -0.592757 2.15387 0 0 -2.42694 -3.26943 0.469283 627.631 
389 4 5 2 28.8109 2 2 358.61 540.757 0 0 0 0 -0.296267 0 1.04012 410.914 
390 4 2 1 108.664 2 2 423.142 269.069 1.90917 -0.288884 0 1726.22 0 -6.41575 0.426282 236.98 
391 1 2 1 279.413 2 1 458.162 292.839 4.93452 -0.605467 808.496 0 -0.902981 -4.53538 0.646139 5985.3 
392 4 2 1 103.924 2 2 464.099 293.281 4.1454 -4.57919 0 0 0 0 0.0284972 364.883 
393 2 2 1 201.813 2 2 157.234 390.097 0.977611 -1.90829 0 0 0.874659 -2.52019 0.0324567 308.063 
394 4 2 2 258.494 2 2 132.528 374.035 -1.17601 0 0 0 -1.24635 -0.687999 0.868148 559.388 
395 4 2 2 209.137 2 1 547.363 246.012 0 -2.27466 0 0 0 0 0.982 371.855 
396 4 2 1 205.086 2 2 55.2959 247.213 -1.97264 0 0 0 0 2.94864 0.505192 755.477 
397 4 2 1 165.774 2 2 351.639 248.052 0 2.24213 0 0 -0.618224 6.72877 0.26183 150.846 
398 2 2 2 209.544 2 2 428.066 378.181 -0.449017 0 0 0 -7.41828 -7.76526 0.0468878 195.422 
399 4 4 2 195.427 2 2 460.238 468.978 0 -2.57693 1030.91 1687.03 -0.923082 0 0.681285 232.192 
400 4 2 2 201.264 2 1 90.2313 89.194 -0.377813 -4.9392 0 0 0 2.96131 0.886894 28.9483 
401 4 3 1 191.856 2 1 121.635 402.653 -0.650175 -0.756913 455.996 508.346 0 -1.114 0.0621597 576.255 
402 4 3 1 80.0059 2 1 447.302 300.394 0 -4.55345 -403.962 0 0 3.2921 2.20224 841.046 
403 4 3 2 6.11801 2 1 228.25 188.301 -0.771539 0 0 0 0 0.388678 0.517972 153.041 
404 4 2 2 291.497 2 2 496.483 226.1 2.61253 4.99433 0 0 -3.49466 6.06172 0.46154 438.535 
405 4 2 2 171.051 2 2 189.133 298.6 0 0 0 0 0 -1.88502 0.297849 570.202 
406 4 2 1 196.354 2 1 166.713 323.927 0 1.83659 0 2953.18 -0.380799 0 0.115488 1601.28 
407 4 2 1 248.746 2 2 291.317 106.427 0 0 0 0 -0.835232 -2.12085 0.37582 389.367 
408 4 2 2 203.922 2 1 240.194 79.7443 0.573108 -1.96275 0 0 0 0 0.493113 705.621 
409 4 2 1 135.558 2 1 477.352 468.317 0.909939 1.1051 0 0 0.416882 -5.76219 0.0704758 174.066 
410 4 2 2 99.3785 2 2 100.996 216.048 -0.848112 1.71208 0 0 2.16354 1.58478 0.930393 868.666 
411 4 2 1 214.568 2 2 319.839 154.63 -1.07595 0 0 0 0 0 1.33022 705.855 
412 4 2 1 114.089 2 1 471.892 235.955 0 0 0 0 0 0.927344 0.0617897 829.376 
413 4 2 1 203.86 2 2 118.068 281.791 0 -1.85334 -731.388 0 0 0.469198 0.434656 438.001 
414 1 2 1 180.642 2 1 246.8 70.0824 0 3.59236 0 0 -3.43751 -3.34006 2.99068 574.452 
415 4 2 1 161.146 2 2 497.978 291.621 -0.280781 1.54692 -443.088 0 -1.74817 6.29459 0.113808 726.337 
416 4 2 2 158.632 2 1 270.633 55.507 0 1.67573 0 0 2.89368 -0.520778 0.106219 580.589 
417 4 2 1 193.623 2 1 333.904 128.57 0 0 0 949.343 0.415754 -0.501552 0.0101969 5953.18 
418 4 2 1 135.127 2 1 229.131 55.5886 0 0.910267 0 0 -0.331869 0.923677 0.670093 684.41 
419 4 2 2 260.996 2 1 583.516 293.809 -1.65756 0 0 -670.287 0.482474 -3.83098 0.969625 722.199 
420 4 2 1 256.316 2 1 74.7813 313.81 -1.41044 0 -478.064 0 0.725607 0.651166 0.380685 727.971 
421 4 3 2 332.955 2 1 87.1422 391.613 -0.852075 0 0 0 0 7.28027 0.0889828 530.071 
422 4 2 1 171.215 2 1 335.378 375.78 0 0 0 0 -0.506883 3.31161 1.52012 638.946 
423 4 2 2 207.053 2 1 359.336 200.975 0 -0.722429 -844.8 581.089 0 4.75807 0.647112 554.427 
424 4 3 1 67.8619 2 1 473.708 478.162 1.16575 -1.72042 0 0 0 2.99033 0.721565 222.433 
425 4 2 2 220.745 2 1 417.316 304.576 0.705431 -1.17467 0 0 0.328702 -0.669279 0.288197 715.398 
426 4 2 1 111.311 2 2 235.548 281.803 0 1.36839 -479.247 0 0.527161 -1.73067 0.255199 783.828 
427 4 2 1 171.329 2 2 253.226 128.085 0 1.43034 0 0 -6.51917 -6.13637 0.0666909 565.567 
428 4 2 2 194.963 2 2 439.658 253.805 1.58307 1.81163 0 0 0 0 0.0563588 658.321 
429 4 2 1 357.903 2 2 282.471 292.538 0 0.300112 -702.28 0 0 -3.08321 0.290013 782.821 
430 1 2 1 206.307 2 1 554.982 92.3662 0 -0.287162 -2361.14 0 0 -6.60976 0.0458296 182.117 
431 4 2 2 169.499 2 1 486.38 247.605 -3.93732 0 432.617 0 0.291095 -3.98769 0.560485 4154.42 
432 4 2 2 168.42 2 1 448.518 165.641 0.800669 0 -1626 -831.963 0 0 1.47772 752.405 
433 4 2 2 42.8894 2 2 405.799 243.083 0.573084 0.956842 0 0 0 -6.96551 0.588316 114.793 
434 4 2 1 151.385 2 1 304.248 76.3162 -1.11214 -3.68176 -754.784 0 0 0 0.0685165 220.43 
435 4 2 1 204.869 2 2 71.5832 291.755 -1.70919 -0.314446 0 0 1.51442 -5.17058 0.509672 513.09 
436 4 2 2 233.766 2 1 54.6523 80.0708 -3.8731 0 0 0 7.66898 -7.40759 0.887286 631.273 
437 4 2 1 173.306 1 2 370.765 229.36 0 0.632472 0 0 -0.619494 -5.49585 0.635469 606.986 
438 1 2 1 109.434 2 1 367.635 372.329 0 1.03348 0 0 -0.773155 -7.11386 1.43768 797.117 
439 4 2 2 241.298 2 1 362.209 132.114 2.73226 -0.862923 519.617 0 0 2.2201 1.07343 583.241 
440 4 2 2 153.273 2 1 199.076 335.666 -1.95347 -1.49686 0 0 0 -1.73213 0.942817 876.264 
441 4 2 2 194.782 2 2 221.938 446.632 0.456998 4.60694 0 687.035 0.62235 -7.80905 0.216822 2909.69 
442 4 2 1 135.185 2 1 565.827 298.288 0.351119 4.51403 0 0 0 -2.0015 2.87443 732.253 
443 4 2 1 262.388 2 2 132.806 218.594 -0.843721 3.89858 0 0 0 2.16597 0.769325 696.861 
444 4 2 2 204.178 2 1 294.214 58.3744 0.41327 0.699241 0 0 -1.078 -0.28069 0.415925 50.8463 
445 1 2 1 67.388 2 1 472.439 515.442 -0.74529 -1.2662 0 0 -4.58196 6.30217 0.588267 455.779 
446 4 2 1 296.32 2 1 285.198 481.695 0 1.638 0 0 0.982553 0.661608 0.90915 712.275 
447 4 2 1 226.846 2 2 560.682 495.802 4.87598 0 0 -1594.9 0 4.56071 0.324148 607.119 
448 4 2 1 265.496 2 1 412.794 293.9 -3.13591 1.45853 0 0 2.95215 -7.84879 0.125496 379.194 
449 2 2 1 142.639 1 2 199.292 314.265 -3.51194 -0.701135 0 0 -0.297065 -2.1644 1.12001 678.89 
450 4 2 2 97.3667 2 1 466.97 578.408 -1.21955 -0.331203 0 0 1.18688 3.92045 2.27509 85.2112 
451 4 3 1 204.761 1 1 116.896 127.418 -0.89197 -1.94123 0 3870.39 0 -5.89943 2.68674 728.794 
452 4 2 1 143.12 2 1 322.651 449.339 0 -0.580197 0 0 0 0 0.932187 2937.35 
453 4 2 1 226.19 2 2 65.1232 320.878 1.46973 0 0 0 0 0 0.456643 605.547 
454 4 2 1 344.277 2 1 212.858 81.0711 -1.74681 1.89211 0 0 0 -3.82468 0.938753 88.3093 
455 4 2 1 175.56 2 1 265.566 235.844 1.44812 1.74367 529.203 0 -1.08522 0 0.208155 449.306 
456 4 2 1 55.4212 2 2 432.805 447.063 1.99179 -1.90706 0 -736.178 0 -3.37193 0.408082 461.98 
457 4 3 2 181.656 2 2 380.001 111.343 -1.26907 -0.828351 0 -1505.07 0 3.24808 2.28888 610.792 
458 4 2 2 202.728 2 2 278.923 180.845 0 1.88781 781.903 0 0.763565 -5.87016 0.874868 213.105 
459 4 3 2 92.6766 2 1 186.455 595.029 -0.290031 1.58281 0 0 0 -3.87724 2.86827 478.829 
460 4 2 1 185.255 2 1 400.571 195.446 1.32958 0 0 0 -0.517836 -1.58247 1.01098 483.507 
461 4 2 1 167.947 2 1 493.542 170.956 -0.817789 -0.734747 0 0 1.46093 3.66753 0.84574 472.02 
462 4 2 2 249.323 2 1 160.543 359.91 0 -0.852556 1056.19 0 -0.341132 -2.71383 0.925457 263.379 
463 4 2 2 83.9559 2 2 177.857 167.193 0 -0.313275 0 0 0 0.892776 2.00612 637.29 
464 4 2 2 134.141 2 2 394.306 429.294 0.793106 -4.52778 0 911.214 0 -0.360955 2.60429 249.83 
465 4 2 1 217.524 2 2 478.771 204.348 0 0.73079 0 0 3.30024 -6.68013 1.31089 624.361 
466 4 2 2 209.779 2 2 566.894 235.587 0 0 0 0 0 -3.95366 0.620626 344.886 
467 4 2 1 2.46835 2 1 461.654 228.663 0.972786 1.74671 0 0 0 7.15829 0.0799765 357.126 
468 4 2 1 273.836 2 2 438.853 137.188 0 -1.63592 0 0 0 -2.05942 2.95856 816.678 
469 4 2 1 247.462 2 2 442.095 77.2958 0.862075 0 0 611.446 0 0.431163 0.0533418 429.032 
470 4 3 1 209.252 1 2 550.948 483.302 0.560327 4.21038 0 -503.145 0 -3.14552 1.83185 693.325 
471 4 5 2 79.0872 2 2 558.676 417.917 0 0.838056 0 0 0 6.06214 1.96299 378.964 
472 4 2 2 151.601 2 2 232.661 331.078 0 -1.52449 1867.73 0 -2.83723 2.60247 0.0246125 88.7671 
473 1 2 2 334.52 1 2 392.754 148.796 3.35127 0 525.374 0 0 0 0.753734 270.401 
474 4 2 2 247.457 2 2 54.5853 163.826 1.60123 -0.2856 0 0 -1.45172 -6.49495 0.0432329 432.311 
475 4 2 2 235.044 2 2 344.232 206.445 0.569018 0 -713.476 0 0 0 2.03702 784.796 
476 4 2 2 100.678 2 1 105.891 462.855 -0.849808 -1.69773 0 -520.029 -0.7495 -0.331664 0.448758 714.607 
477 4 3 1 174.562 2 1 428.238 543.004 0 -0.609833 0 -1040.45 -0.817912 -5.34161 2.01573 716.514 
478 4 2 1 257.915 2 1 502.605 374.317 1.67291 0 0 -1176.23 0.948972 7.91459 0.865204 710.552 
479 4 2 2 242.454 2 2 333.652 104.337 0 1.84854 0 0 0 1.44512 1.28709 763.784 
480 4 2 2 193.044 2 2 397.881 325.148 1.76661 0 470.715 0 -0.791719 -4.69564 2.96733 1629.72 
